cb,pnr,cvs,swks,hbi,fast,flir,gis,incy,wab,xyl,idxx,noc,tfx,dhr,nke,zbh,avy,pki,rtx,tmo,aph,stz,cof,dg,hlt,oke,wmb,well,amgn,tdy,odfl,nlok,ctsh,rgen,mos,ftnt,isrg,jnpr,ntap,chtr,it,syf,uri,rjf,mmm,ecl,aee,cnc,orly,es,tsn,ctlt,dgx,alk,amzn,
117.71,33.01,98.3,70.4,29.37,23.35,31.92,59.37,75.05,70.92,37.94,75.48,193.88,144.79,68.67,62.92,97.39,66.79,47.96,59.82,135.28,54.86,144.52,67.99,75.55,44.35,24.2,16.55,65.98,148.39,86.36,44.8,20.28,58.21,27.24,27.1,29.61,190.5,24.93,25.54,184.33,84.01,27.53,52.47,45.77,159.59,105.86,46.93,29.24,272.22,54.23,65.58,25.23,68.48,77.07,579.04
118.36,33.99,98.63,68.98,29.01,23.25,31.8,59.53,73.6,72.26,38.03,75.59,193.32,146.02,68.58,62.22,97.44,67.45,49.16,60.12,138.12,55.19,143.78,69.14,74.79,45.28,25.57,17.13,66.93,147.49,87.42,44.49,20.41,57.68,26.9,28.15,29.35,191.27,24.94,25.69,181.88,83.99,28.25,54.31,46.12,159.41,104.68,46.96,29.6,269.55,54.34,65.79,25.45,67.93,77.26,580.21
117.84,34.17,99.38,70.1,29.63,23.5,32.3,59.79,72.56,73.85,38.17,75.5,192.12,146.8,68.84,61.47,98.89,68.24,48.94,60.48,138.67,55.83,144.45,69.66,75.02,45.71,26.6,18.09,65.99,145.84,86.5,44.83,20.52,57.8,27.1,28.49,28.77,191.35,24.9,26.07,183.67,84.21,28.56,56.56,46.32,159.38,105.24,47,30.16,267.93,54.63,66.02,25.4,69.71,78.25,577.49
117.18,33.94,99.28,73.01,29.38,23.11,32.36,60.2,71.99,75.02,38.22,76.43,191.07,146.99,68.75,61.26,99.29,67.86,48.82,61.04,140.3,56.2,143.9,69.59,74.88,46.34,26.36,19.15,66.19,145.98,87.47,45.41,16.62,57.74,26.82,29.61,28.51,190.22,25.25,26,184.78,85.57,28.6,57.49,46.26,160.07,106.33,47.35,29.38,265.31,55.54,64.96,25.66,69.32,77.67,575.14
117.35,34.84,98.42,72.92,29.37,23.16,32.43,59.62,73.29,77.05,38.55,77.77,186.68,146.01,68.39,59.25,100.68,67.94,48.87,60.99,141.55,56.73,138.71,69.52,74.58,45.64,27.63,19.06,66.87,147.31,90.26,45.81,17.09,57,27.19,30.37,28.42,190.9,25.19,26.87,185.3,85.31,28.52,59.85,46.45,160.57,105.96,47.13,29.21,262.01,56.11,65.69,25.82,69.62,77.2,562.8
116.28,33.53,99.04,69.91,28.6,23.29,31.57,59.95,71.17,75.27,37.91,77.18,186.86,146.84,67.42,59.81,100.55,68.18,47.63,60.98,139.08,55.68,139.97,68.49,74.24,44.33,26.22,17.26,65.86,144.63,88.27,44.89,16.95,55.93,26.09,29.13,27.19,188.95,25.03,25.95,182.92,84.15,27.7,56.84,45.4,160.2,104.28,47.85,28.63,264.81,56.69,65.44,25.21,68.43,76.4,560.26
117.78,33.71,100.52,71.02,28.23,23.5,32,60.44,68.85,75.47,38.15,77.91,186.74,147.85,67.05,58.33,100.38,69.1,47.79,60.79,138.15,55.78,140.28,68.7,75.21,43.97,26.47,17.96,66.5,140.9,86.29,44.86,17.59,56.05,26.62,30.13,27.67,190.97,25.23,26.17,186.55,83.72,27.68,58.24,45.49,160.09,104.22,48.27,29.08,264.77,56.87,66.08,25.22,68.61,77.32,559.47
117.6,33.23,99.34,69.97,28.74,23.5,31.38,60.53,68.65,75.14,37.92,77.41,186.75,147.24,67.61,58.88,100.86,69.63,47.64,60.53,137.96,55.42,140.5,69.23,83.23,43.42,27.43,15.89,65.13,141.03,85.47,45.23,17.7,55.42,26.4,29.46,27.5,191.23,25.31,26.33,185.01,82.7,27.81,57.92,45.5,159.89,105.26,47.94,28.96,268.14,56.5,66.64,25.21,68.03,76.39,558.93
119.95,33.84,100.36,72.77,29.41,23.43,32.07,61.06,70.89,77.8,38.45,78.15,189.89,148.49,68.67,60.08,104.6,69.85,48.71,60.89,140.22,56.17,142.06,71.03,85.01,45.01,28.31,16.01,66.55,144.57,87.17,45.87,18.39,56.97,27.37,28.7,28.52,193.48,26.21,27.06,187.61,83.68,28.82,59.65,47.45,161.88,106.36,48.22,30.34,272.21,56.55,67.69,25.93,70.72,80.77,569.61
119.74,33.97,101.02,72.79,29.33,23.47,31.95,60.89,68.98,77.51,38.07,78.18,188.57,146.85,69.33,60.81,105.05,69.23,48.52,60.94,139.77,55.67,141.9,69.93,85.81,45.11,28.18,16.5,66.53,144.62,85.74,45.07,18.54,58.12,26.33,29.46,28.01,197.69,25.9,26.61,186,83.98,28.45,60.01,47.25,161.81,103.04,48.32,30.01,271.62,56.74,67.22,26.34,69.85,79.79,573.37
119.5,33.74,101.18,73.61,29.25,23.53,31.75,61.24,65.64,77.36,38.14,77.04,191.67,147.8,69.51,61.4,104.31,69.01,47.7,60.6,138.26,55.52,144.13,69.32,85.04,44.71,27.72,16.15,65.75,143.21,84.79,44.86,18.46,58.03,25.01,28.54,27.6,195.8,25.71,25.83,186.93,83.72,27.68,59.54,46.34,162.41,104.05,48.18,29.28,271.13,56.75,66.66,25.54,69.3,79.99,577.02
119.45,34.75,100.98,75,28.99,23.71,32.02,61.39,63.77,77.58,38.63,74.36,191.57,146.72,69.19,61.86,104.26,69.2,47.95,61.35,139.08,56.41,144.54,69.38,84.67,44.95,29.51,17.44,66.55,143.98,84.98,45.17,18.58,58.91,25.45,29.1,28.29,195.79,25.7,26.29,198.16,84.43,27.62,61.76,46.28,162.89,105.87,48.43,29.03,270.01,57.39,67.05,25.42,69.68,80.53,574.27
120.99,36.13,101.11,74.92,29.25,24.47,32.4,61.78,63.05,78.67,39.01,74.62,190.91,145.6,70.9,63.18,103.59,69.8,47.51,62.2,138.25,57.11,146.84,69.5,84.14,44.97,30.22,17.76,67.57,144.13,87.33,46.33,18.73,58.73,24.55,29.87,28.99,187.45,26.33,26.66,201.02,85.16,28.1,63.37,47.2,163.75,107.84,48.9,28.09,267.75,57.84,67.21,25.27,69.08,80.98,559.44
122.47,36.13,101.58,77.02,29.52,24.53,32.46,61.79,65.07,80.03,39.47,75.45,193.99,149.64,72.22,62.99,104.51,70.46,48.93,62.33,140,57.64,147.04,70.57,84.04,46.6,30.82,18.15,67.14,145.51,88.37,46.56,18.6,59.25,24.08,29.72,28.7,194.35,26.39,27.24,201,85.75,28.46,62.91,48.06,165.33,108.14,48.98,29.27,268.53,57.19,67.18,25.91,70.11,82.03,552.08
121.39,36.3,101.74,77.21,29.31,24.94,33.36,61.3,68.61,79.29,39.42,76.16,194.18,151.68,71.9,64.72,104.38,70.97,48.45,62.41,139.63,57.19,147.2,70.81,84.62,47.44,29.69,17.35,66.84,147.01,88.32,46.23,18.85,59.52,24.35,29.72,29.66,194.33,25.8,26.79,202.68,86.56,28.79,63.54,48.24,164.84,108.98,48.78,28.99,269.61,57.35,66.76,26.1,70.02,82.26,553.98
120.12,36.23,101.94,76.89,28.93,24.47,33.71,60.79,69.11,78.69,39.4,76.6,194.34,152.1,71.95,64.9,104.41,71.44,48.68,62.09,138.85,57.27,149.42,70.46,83.9,47.17,30.21,17.63,66.74,150.62,88.11,45.91,18.82,58.85,25.5,29.15,28.96,197.01,25.93,27.15,204.1,86.84,28.61,63.77,48.11,164.91,110.56,48.87,30.19,272.74,57.48,66.69,26.77,69.88,82.03,560.48
119.58,35.55,100.74,76.3,28.06,24.42,33.37,61.01,67.43,77.55,39.37,75.46,194.96,154.74,71.88,62.44,104.43,71.35,48.65,62.37,138.82,56.86,150.11,70.21,84.51,46.45,28.44,16.26,66.88,148.76,88.38,45.63,18.64,59.06,25.29,28.02,28.43,195.44,25.64,26.38,202.32,86.28,28.42,61.6,47.37,164.27,110,48.99,31.35,276.44,57.93,67.44,25.96,70.15,81.12,569.63
119.61,35.36,101.43,76.2,28.16,24.45,33.11,61.36,69.76,77.47,39.82,75.59,194.2,154.62,71.84,61.65,103.74,70.99,48.42,62.34,139.02,57.17,149.9,69.76,83.95,46.72,28.68,15.35,66.96,149.24,86.86,45.66,18.71,60.32,26.13,27.26,28.53,194.44,25.36,26.34,198.34,86.17,28.45,61.99,46.9,164.46,110.53,49.25,31.88,274.76,57.83,66.89,26.12,69.79,80.59,582.95
119.22,35.36,101.84,76.92,28.3,24.25,33.29,61.88,68.45,77.76,39.9,75.86,194.88,155.11,71.99,61.34,104.34,71.27,48.3,62.24,138.53,57.22,149.41,69.2,86.08,47.17,28.33,15.14,67.65,148.37,86.41,45.19,18.47,60.18,24.72,27.96,28.64,194.72,25.45,26.48,198.12,86.95,28.38,61.68,47.05,166.28,110.6,49.2,31.2,273.36,57.77,67.48,26.16,70.4,81.49,579.87
119.42,35.87,102.47,76.47,28.35,24.51,33.13,62.94,69.25,79.44,40.64,78.13,196.68,158.51,72.2,61.49,105.84,72.43,49.33,63.01,140.15,57.79,149.71,68.85,86.18,47.55,28.46,15.7,69.4,149.49,88.55,46.47,18.39,61.62,24.61,27.97,29.08,201.02,25.66,27.26,203.03,87.9,28.4,62.56,47.73,164.39,111.46,49.89,31.3,275.31,58.53,67.7,27.22,71.48,82.35,593.86
119.74,36.31,104.05,77.85,28.48,24.47,33.78,63.31,68.35,79.21,41.04,77.75,198.73,155.94,72.02,62.04,106.7,72.4,49.34,63.09,140.79,57.71,151.6,69.15,86.14,48.12,29.04,15.66,68.88,149.48,88.51,46.43,18.38,62.45,26.77,28.12,29.4,199.43,25.51,26.66,203.52,88.3,28.38,62.79,47.75,166.75,112.42,49.75,31.23,276.64,58.39,67.56,26.82,72.26,82.33,598.69
119.15,36.44,103.73,77.9,28.34,24.5,32.95,63.35,72.47,79.29,40.9,78.32,197.9,157.01,71.9,61.47,106.63,72.11,49.46,62.99,141.59,57.82,151.09,69.31,85.6,47.68,29.86,16.07,69.34,149.93,88.14,46.41,18.38,62.7,26.82,27,30.63,200.35,25.51,27.29,202.43,89.35,28.66,62.19,47.61,166.63,111.52,50.1,30.79,273.66,58.34,66.66,26.67,71.45,82.02,593.64
120.85,35.96,104.82,78.18,28.43,24.47,32.98,64.96,73.3,80.3,41.25,79.37,200.31,158.63,72.48,61.59,107.37,72.86,50.34,62.91,142.67,58.48,152.68,70.8,87.31,46.6,28.73,15.52,69.16,154.16,88.95,46.31,18.41,63.12,26.92,26.84,31,202.17,25.56,26.97,203.47,90.58,29.33,60.81,47.79,167.53,112.42,50.54,30.9,277.82,58.8,68.09,26.6,72.57,82.01,598.5
120.59,35.68,104.48,77.5,27.91,23.69,32.63,65.36,73.49,79.18,40.78,79.75,201.18,156.66,71.05,59.97,106.86,72.82,50.16,63.1,144.05,58.22,151.47,69.83,86.17,46.98,28.37,15.21,69.6,154.66,86.8,45.89,18.6,61.76,26.89,25.81,31,207.35,25.19,26.62,205.35,90.41,28.97,59.47,47.24,166.4,112.08,50.83,30.7,272.15,58.59,67.77,27.33,72.07,78.92,593.19
117.95,34.49,103.18,77.07,26.85,23.69,32.4,64.28,73.35,78.74,41.01,79.19,202.27,155.49,70.69,59.67,105.98,72.06,48.58,62.84,141.38,58.21,151.36,68.53,84.66,46.24,28.43,14.81,69.41,152.95,86.08,45.33,18.37,61.18,27.03,25.37,30.64,204.31,25.23,26.63,203.31,89.25,28.61,58.48,46.02,165.81,111.3,49.52,30.32,270.51,57.08,67.44,27.71,71.43,79.68,586.14
119.19,34.37,103.39,78.21,27.1,23.56,32.69,64.14,81.87,79.2,41.19,80.16,202.1,157.83,71.12,60.31,108.09,73.02,50.27,63.16,145.11,58.4,160.34,68.27,84.6,47.1,29.22,15.49,69.07,159.66,87.41,45.3,18.5,61.56,28.63,25.4,30.67,208.71,25.49,26.56,204.97,88.93,28.65,59,47.17,166.81,112.36,49.55,30.73,271.66,56.89,68.04,27.74,73.16,79.64,602.08
117.63,34.05,100.94,77.31,27.87,23.36,32.12,63.12,79.4,78.27,40.89,80.48,200.55,157.47,70.7,60.3,108.15,71.57,49.26,63.49,142.05,57.78,157.37,66.58,83.72,46.79,28.95,15.71,68.77,157.38,87.13,44.75,18.18,59.99,27.22,24.75,30.35,204.93,24.94,25.72,203.91,88.15,27.97,57.95,44.48,167.16,110.73,49.16,30.96,269.33,56.8,67.84,27.84,71.98,78.28,591.43
118.81,34.59,101.47,77.36,27.19,23.57,32.06,63.3,77.47,78.64,41.22,80.54,200.57,157.03,70.63,59.42,108.96,71.72,50,63.76,142.21,58.37,159.01,66.67,82.31,47.21,29.99,16.24,69.29,156.46,87.1,44.7,18.15,60.16,27.7,24.96,30.36,206.59,24.93,25.81,202.55,87.9,28.02,59.5,44.63,166.63,111.63,48.78,30.45,269.82,57.05,68.11,28.11,72.35,79.08,594.6
118.57,34.72,100.77,76.07,27.03,23.47,32.39,62.88,75.81,78.63,41.23,80.33,199.51,155.65,70.24,57.92,109.3,71.36,49.8,64.28,141.66,58.43,157.47,67.2,82.27,47.21,30.05,17.06,69.55,156.39,87.44,45.09,17.97,59.98,27.2,24.87,29.94,206.73,24.89,26.12,200.38,87.18,27.87,59.58,45.11,166.59,111.47,48.68,29.72,266.93,56.63,67.44,27.35,72.65,78.48,595.93
119.43,35.66,101.23,74.64,26.98,22.67,32.48,63.46,77.37,79.46,41.65,80.34,200.2,156.56,70.85,58.55,111.57,71.61,49.9,64.87,142.43,58.28,156.95,68.31,83.35,47.55,32.35,17.71,69.88,158.6,88.76,45.31,17.97,59.46,27.42,25.53,28.79,208.5,23.06,26.13,200.25,87.45,28.16,59.96,46.23,168.03,112.59,48.71,29.51,268.75,56.67,68.37,28.48,72.85,79.25,603.17
120.51,36.95,101.13,77.07,27.51,22.91,32.92,62.69,79.22,81.28,41.84,80.45,201.13,157.25,71.43,59.58,114.45,72.31,50.71,65.83,145.05,59.05,156.05,70.84,83.29,48.27,31.86,18.35,69.64,160.06,91.04,45.93,18.16,60.45,28.84,26.52,29.79,209,23.82,26.7,202.71,88.16,28.92,61.91,48.46,168.59,114.13,48.3,29.86,269.37,56.07,65.63,29.66,73.22,81.87,614.82
120.34,37.14,101.11,76.77,27.32,22.89,32.82,62.11,78.54,80.66,41.99,79.82,200.13,155.53,71.28,59.49,115.43,72.01,50.64,65.88,144.62,58.77,156.84,71.47,82.71,48.08,31.73,17.77,69.67,160.12,90.56,45.79,17.89,60.36,28.44,25.47,29.43,207.7,23.57,25.64,200.81,87.22,29.08,61.34,48.45,168.16,115.47,48.35,29.61,269.79,56.1,64.66,29.75,73.95,81.86,620.75
120.56,37.01,102.24,75.06,27.81,22.91,32.68,62.45,77.78,81.3,42.28,79.73,201.88,156.91,71.34,59.5,114.03,72.59,50.88,65.81,145.34,58.74,156.71,71.34,82.8,47.61,31.67,17.55,69.81,160.13,89.81,46.2,18.04,60.07,28.01,26.11,29.64,208.07,23.64,25.12,203.06,88.49,28.94,61,47.63,168.78,115.01,48.73,29.3,268.75,56.72,65.33,30.3,74.45,82.38,625.89
122.02,37.05,102.5,74.74,28.02,22.87,32.83,62.53,77.89,80.77,42.61,79.93,202.79,157.81,71.52,59.57,113.61,73.39,51.33,66.16,146.47,58.5,158.05,71.66,83.74,47.06,32.16,16.68,70.64,161.7,90.54,46.35,18.11,60.38,28.22,26.5,30.27,208.99,23.6,24.78,201.58,88.89,29.13,61.54,47.63,169.55,115.18,49.08,29.7,272.87,57.12,65.79,29.8,74.75,82.24,635.35
122.02,37.78,103.46,72.23,28.28,22.87,32.97,62.38,76.77,81.54,42.71,80.32,201.59,156.52,71.87,59.56,113.84,73.39,50.74,66.08,145.59,58.31,157.3,72.8,83.49,47.23,34.39,18.01,71.33,162.1,91.17,46.65,18.13,59.85,27.27,28.22,30.02,207.9,23.47,24.44,204.63,89.03,29.82,61.15,48.31,169.65,116.04,49.12,29.58,274.31,57.04,65.32,29.62,74.37,82.12,627.9
122.59,37.87,102.51,72.84,28.18,22.91,33,61.64,78.49,81.59,42.17,80.99,201.58,158.48,71.94,59.62,114.84,73.02,51.35,66.41,146.44,57.83,156.01,75.43,82.54,46.41,34.8,18.83,69.02,162.76,90.94,47.03,18.07,60.09,27.26,28.52,30.79,214.85,23.26,24.12,198.23,89.34,30.67,60.14,48.96,168.94,115.57,47.59,29.85,273.58,55.64,63.67,29.77,74.72,81.6,632.99
118.07,37.9,101.22,71.69,28.18,22.79,32.78,60.12,77.56,80.81,41.84,80.73,200,158.63,72.75,60.08,114.4,72.81,51.42,66.35,147.35,56.84,155.16,74.73,82.97,46.83,34.81,19.14,66.62,164.35,91.2,45.45,18.1,60.05,27.83,28.71,30.78,213.97,23.38,24.11,199.7,88.2,30.42,64.87,53.22,168.66,115.29,46.47,30.25,269.76,55.02,62.94,29.4,75,79.38,631
119.3,38.46,101.44,71.5,28.55,22.82,33.31,60.56,76.77,80.99,42.46,81.11,200.75,158.58,73.08,59.43,114.76,73.52,51.59,66.52,146.85,56.96,154.85,75.56,81.44,45.83,35.81,19.54,68.27,163.19,92,45.99,18.01,60.44,27.99,28.55,31.14,212.72,23.75,24.24,197.91,88.15,30.5,66.01,53.92,168.66,116.24,46.55,31.18,269.65,55.4,63.07,29.78,75.3,76.81,620.5
119.05,37.69,101.95,70.72,27.69,22.8,33.92,61.09,76.55,79.6,42.21,81.22,200.73,157.95,73.1,59.21,114.66,72.79,51.41,66.2,146.56,56.75,156.84,74.99,82,46.03,35.38,19.06,69.3,163.46,91.6,45.23,18.1,60.21,27.18,28.28,31.29,212.91,23.54,24.52,207.01,87.84,30.44,64.82,53.5,168.38,115.73,46.97,31.43,270.3,55.5,64.08,29.45,75.36,74.45,626.2
118.76,39.15,102.85,71.7,28.02,23.24,31.31,60.71,74.43,83.22,42.86,81.84,203.57,158.58,73.03,59.54,115.21,72.74,50.96,65.95,145.61,57.04,156.25,75.96,82.3,45.81,36.24,19.39,69.4,162.85,94.63,46.49,18.04,60.63,27,28.55,30.95,210.83,23.55,24.53,210.07,88.15,31.16,66.9,54.09,166.18,115.96,46.81,33.35,272.34,55.36,64.68,29.65,75.7,74.35,616.88
